0,-70.79,-32.03,-51.09,-0.12,37,33,14.154981,126,58,52.629005,2025-10-21-11:43:44
1,-64.19,-29.99,-49.05,23.03,37,33,14.645028,126,58,52.937954,2025-10-21-11:43:51
2,-73.83,-31.57,-50.63,14.64,37,33,15.135077,126,58,52.937954,2025-10-21-11:43:59
3,-74.17,-35.41,-54.47,7.69,37,33,15.318845,126,58,52.320057,2025-10-21-11:44:7
4,-77.45,-33.06,-52.12,7.46,37,33,15.135077,126,58,51.702160,2025-10-21-11:44:30
5,-74.60,-34.29,-53.35,5.17,37,33,14.645028,126,58,51.470448,2025-10-21-11:44:37
6,-72.07,-32.62,-51.68,21.77,37,33,14.154981,126,58,51.238735,2025-10-21-11:44:45
7,-68.86,-37.12,-56.18,-4.30,37,33,13.726189,126,58,51.856632,2025-10-21-11:44:57
8,-76.78,-32.86,-51.92,9.00,37,33,13.848701,126,58,52.474533,2025-10-21-11:45:7
9,-75.93,-35.96,-55.02,1.51,37,33,14.338748,126,58,52.783482,2025-10-21-11:45:16
