0,-88.31,-47.89,-66.95,4.52,37,32,50.693928,126,58,53.787563,2025-10-14-17:33:25
1,-86.77,-41.47,-60.53,12.47,37,32,50.265137,126,58,54.405460,2025-10-14-17:34:4
2,-76.55,-31.33,-50.40,31.26,37,32,49.958858,126,58,55.023361,2025-10-14-17:34:11
3,-78.40,-42.72,-61.78,18.27,37,32,49.591320,126,58,55.718494,2025-10-14-17:34:17
4,-80.96,-38.25,-57.31,18.53,37,32,49.407555,126,58,56.413631,2025-10-14-17:34:23
5,-72.37,-36.34,-55.40,13.94,37,32,49.407555,126,58,57.031528,2025-10-14-17:34:29
6,-80.27,-35.01,-54.07,20.61,37,32,49.591320,126,58,57.649426,2025-10-14-17:34:34
7,-77.84,-35.28,-54.34,14.70,37,32,49.713833,126,58,58.267323,2025-10-14-17:34:39
8,-70.16,-35.54,-54.60,25.47,37,32,49.591320,126,58,58.885220,2025-10-14-17:34:46
9,-73.88,-33.33,-52.39,19.93,37,32,49.285042,126,58,59.503117,2025-10-14-17:34:53
10,-83.05,-43.82,-62.88,13.25,37,32,49.040016,126,59,0.198253,2025-10-14-17:35:1
11,-83.59,-46.40,-65.46,12.93,37,32,48.733738,126,59,0.816151,2025-10-14-17:35:17
12,-74.05,-38.68,-57.74,22.23,37,32,48.243690,126,59,1.356812,2025-10-14-17:35:32
13,-97.13,-44.81,-63.87,15.67,37,32,47.753643,126,59,1.665760,2025-10-14-17:35:41
14,-87.17,-53.84,-72.90,5.32,37,32,47.263592,126,59,1.820235,2025-10-14-17:35:48
15,-80.37,-47.24,-66.30,10.35,37,32,46.773544,126,59,2.438133,2025-10-14-17:36:0
16,-90.73,-50.41,-69.47,8.51,37,32,46.222240,126,59,2.978793,2025-10-14-17:36:6
17,-86.93,-48.89,-67.95,6.05,37,32,45.732193,126,59,3.364979,2025-10-14-17:36:11
18,-83.70,-47.93,-67.00,12.05,37,32,45.180889,126,59,3.982877,2025-10-14-17:36:18
19,-77.31,-40.33,-59.39,24.75,37,32,44.690842,126,59,4.678012,2025-10-14-17:36:23
20,-78.95,-42.69,-61.75,18.99,37,32,44.262051,126,59,5.295909,2025-10-14-17:36:28
21,-78.11,-40.42,-59.49,25.59,37,32,43.771999,126,59,5.682096,2025-10-14-17:36:38
22,-77.83,-34.24,-53.30,20.77,37,32,43.281952,126,59,5.527621,2025-10-14-17:36:58
23,-80.14,-36.22,-55.28,19.25,37,32,42.730648,126,59,5.218672,2025-10-14-17:37:4
24,-80.07,-42.38,-61.45,9.04,37,32,42.240601,126,59,4.909723,2025-10-14-17:37:8
25,-70.04,-34.67,-53.73,28.82,37,32,42.118088,126,59,4.214589,2025-10-14-17:37:12
26,-71.65,-37.60,-56.66,15.84,37,32,41.934322,126,59,3.596691,2025-10-14-17:37:19
27,-71.84,-34.32,-53.38,13.40,37,32,41.750553,126,59,2.978793,2025-10-14-17:37:24
28,-72.61,-38.36,-57.42,22.50,37,32,41.628040,126,59,2.360895,2025-10-14-17:37:27
29,-74.71,-42.60,-61.66,16.79,37,32,41.444271,126,59,1.665760,2025-10-14-17:37:30
30,-81.04,-43.06,-62.12,9.29,37,32,41.260506,126,59,1.047863,2025-10-14-17:37:33
31,-84.11,-48.85,-67.91,8.64,37,32,41.137993,126,59,0.429965,2025-10-14-17:37:36
32,-92.27,-47.54,-66.60,2.20,37,32,41.076736,126,58,59.812069,2025-10-14-17:37:39
33,-79.98,-47.66,-66.72,8.47,37,32,41.321762,126,58,59.116932,2025-10-14-17:37:43
34,-67.22,-37.71,-56.77,19.81,37,32,41.444271,126,58,58.421799,2025-10-14-17:37:48
35,-73.75,-39.55,-58.61,6.30,37,32,41.260506,126,58,57.803898,2025-10-14-17:37:52
36,-75.77,-37.83,-56.90,7.38,37,32,40.831711,126,58,57.186001,2025-10-14-17:37:57
37,-82.00,-43.63,-62.69,18.19,37,32,40.525433,126,58,56.490868,2025-10-14-17:38:1
38,-81.52,-42.37,-61.43,3.23,37,32,40.341663,126,58,55.872971,2025-10-14-17:38:4
39,-79.71,-43.44,-62.50,15.17,37,32,40.402920,126,58,55.255070,2025-10-14-17:38:8
40,-82.04,-47.53,-66.59,3.97,37,32,41.015480,126,58,54.868885,2025-10-14-17:38:13
41,-81.02,-45.39,-64.45,18.73,37,32,41.566784,126,58,54.714413,2025-10-14-17:38:16
42,-75.04,-41.08,-60.14,20.91,37,32,42.118088,126,58,54.714413,2025-10-14-17:38:19
43,-82.78,-43.24,-62.30,6.92,37,32,42.669392,126,58,54.637173,2025-10-14-17:38:24
44,-83.06,-49.18,-68.24,14.92,37,32,43.159439,126,58,54.559937,2025-10-14-17:38:32
45,-77.17,-46.93,-65.99,6.32,37,32,43.649490,126,58,54.482700,2025-10-14-17:38:37
46,-75.12,-43.02,-62.08,21.23,37,32,44.139538,126,58,54.328224,2025-10-14-17:38:42
47,-80.60,-44.09,-63.15,17.49,37,32,44.690842,126,58,54.328224,2025-10-14-17:38:55
48,-86.56,-46.82,-65.88,9.41,37,32,45.180889,126,58,54.173752,2025-10-14-17:38:59
49,-78.28,-43.21,-62.27,12.27,37,32,45.732193,126,58,54.019276,2025-10-14-17:39:3
50,-87.91,-44.23,-63.29,8.17,37,32,46.344753,126,58,53.942039,2025-10-14-17:39:6
51,-83.55,-47.07,-66.14,18.83,37,32,46.834801,126,58,53.942039,2025-10-14-17:39:9
52,-77.75,-46.64,-65.70,20.26,37,32,47.324848,126,58,53.633091,2025-10-14-17:39:13
53,-74.69,-44.28,-63.34,17.86,37,32,47.876152,126,58,52.937954,2025-10-14-17:39:17
54,-71.95,-39.68,-58.74,17.65,37,32,48.366199,126,58,52.397293,2025-10-14-17:39:22
55,-63.93,-30.17,-49.23,33.31,37,32,48.917507,126,58,52.629005,2025-10-14-17:39:28
56,-76.26,-36.70,-55.76,28.61,37,32,49.407555,126,58,53.246902,2025-10-14-17:39:34
57,-80.46,-35.35,-54.41,27.96,37,32,49.836346,126,58,53.864803,2025-10-14-17:39:40
58,-71.66,-40.19,-59.25,21.45,37,32,49.958858,126,58,54.482700,2025-10-14-17:40:4
