0,-83.49,-39.83,39.79,20.16,37,32,49.713833,126,58,55.177834,2025-10-22-14:51:41
1,-70.18,-33.39,27.60,20.36,37,32,49.468811,126,58,55.795731,2025-10-22-14:51:51
2,-68.03,-31.18,38.06,20.14,37,32,49.346298,126,58,56.413631,2025-10-22-14:52:23
3,-72.95,-43.90,28.46,20.42,37,32,49.407555,126,58,57.031528,2025-10-22-14:52:41
4,-68.84,-33.41,38.78,29.02,37,32,49.591320,126,58,57.649426,2025-10-22-14:52:48
5,-69.18,-35.07,24.44,23.27,37,32,49.713833,126,58,58.267323,2025-10-22-14:52:56
6,-83.21,-46.50,36.70,22.09,37,32,49.530064,126,58,58.885220,2025-10-22-14:53:3
7,-77.32,-35.21,38.53,18.03,37,32,49.285042,126,58,59.503117,2025-10-22-14:53:8
8,-79.16,-48.42,33.66,30.19,37,32,49.040016,126,59,0.121016,2025-10-22-14:53:14
9,-84.61,-43.16,28.42,20.66,37,32,48.611225,126,59,0.738914,2025-10-22-14:53:22
10,-81.48,-45.69,29.85,30.29,37,32,48.121178,126,59,1.279574,2025-10-22-14:53:28
11,-88.59,-47.62,27.93,27.68,37,32,47.631130,126,59,1.588523,2025-10-22-14:53:35
12,-87.31,-45.79,31.52,30.78,37,32,47.141083,126,59,1.742998,2025-10-22-14:53:41
13,-81.99,-50.84,34.28,23.53,37,32,46.589779,126,59,2.206421,2025-10-22-14:53:49
14,-83.51,-47.82,33.67,20.21,37,32,46.160984,126,59,2.901556,2025-10-22-14:53:55
15,-90.10,-48.72,28.16,24.35,37,32,45.609680,126,59,3.364979,2025-10-22-14:54:1
16,-84.50,-51.66,29.01,28.56,37,32,45.119633,126,59,3.905640,2025-10-22-14:54:7
17,-85.04,-41.85,26.18,27.50,37,32,44.690842,126,59,4.600775,2025-10-22-14:54:13
18,-86.57,-46.76,26.74,26.99,37,32,44.262051,126,59,5.295909,2025-10-22-14:54:19
19,-75.29,-39.43,26.89,22.79,37,32,43.771999,126,59,5.604858,2025-10-22-14:54:33
20,-81.76,-40.48,32.63,27.32,37,32,43.281952,126,59,5.373147,2025-10-22-14:54:38
21,-68.97,-34.98,20.54,26.53,37,32,42.791904,126,59,5.141435,2025-10-22-14:54:45
22,-77.38,-40.42,29.78,21.79,37,32,42.301857,126,59,4.600775,2025-10-22-14:54:56
