0,-75.28,-33.64,41.30,18.43,37,32,49.836346,126,58,54.791649,2025-10-22-15:31:24
1,-73.86,-32.85,24.82,28.48,37,32,49.713833,126,58,55.409546,2025-10-22-15:31:45
2,-71.25,-36.65,38.00,25.93,37,32,49.468811,126,58,56.104679,2025-10-22-15:31:53
3,-66.00,-32.89,42.57,16.57,37,32,49.346298,126,58,56.722580,2025-10-22-15:32:0
4,-79.80,-33.89,35.11,24.36,37,32,49.468811,126,58,57.340477,2025-10-22-15:32:10
5,-79.78,-38.91,41.13,18.98,37,32,49.775089,126,58,57.958374,2025-10-22-15:32:17
6,-70.89,-32.43,30.08,17.60,37,32,49.713833,126,58,58.653507,2025-10-22-15:32:24
7,-77.62,-40.14,37.60,20.16,37,32,49.468811,126,58,59.271408,2025-10-22-15:32:31
8,-76.05,-44.92,28.48,19.01,37,32,49.285042,126,58,59.889305,2025-10-22-15:32:37
9,-81.80,-46.75,31.71,26.04,37,32,48.794994,126,59,0.507202,2025-10-22-15:32:44
10,-69.66,-34.97,37.46,17.70,37,32,48.243690,126,59,1.047863,2025-10-22-15:32:51
11,-86.52,-43.38,34.07,29.13,37,32,47.753643,126,59,1.511286,2025-10-22-15:32:58
12,-84.33,-46.29,30.44,21.01,37,32,47.263592,126,59,1.665760,2025-10-22-15:33:4
13,-79.88,-49.09,32.13,19.91,37,32,46.712288,126,59,1.974709,2025-10-22-15:33:10
14,-85.50,-47.03,42.28,21.64,37,32,46.222240,126,59,2.592607,2025-10-22-15:33:17
15,-81.52,-48.95,33.69,26.98,37,32,45.670937,126,59,2.978793,2025-10-22-15:33:22
16,-83.99,-51.38,29.30,35.01,37,32,45.242146,126,59,3.596691,2025-10-22-15:33:27
17,-82.49,-45.68,26.91,24.84,37,32,44.874607,126,59,4.214589,2025-10-22-15:33:33
18,-86.96,-41.04,30.26,33.08,37,32,44.445816,126,59,4.832486,2025-10-22-15:33:38
19,-77.64,-40.29,23.03,28.21,37,32,44.139538,126,59,5.450384,2025-10-22-15:33:44
20,-79.39,-42.75,25.46,21.64,37,32,43.649490,126,59,5.527621,2025-10-22-15:33:54
21,-79.20,-41.83,33.27,30.34,37,32,43.098186,126,59,5.218672,2025-10-22-15:34:0
22,-79.19,-37.19,29.19,24.84,37,32,42.608135,126,59,5.064198,2025-10-22-15:34:6
23,-81.53,-41.18,27.11,28.50,37,32,42.118088,126,59,4.523537,2025-10-22-15:34:36
24,-79.74,-37.95,23.86,26.12,37,32,41.873066,126,59,3.828403,2025-10-22-15:34:40
25,-70.59,-37.86,20.88,34.11,37,32,41.750553,126,59,3.210505,2025-10-22-15:34:45
26,-72.80,-36.59,24.36,34.63,37,32,41.628040,126,59,2.592607,2025-10-22-15:34:50
27,-77.75,-40.70,26.74,30.07,37,32,41.444271,126,59,1.897472,2025-10-22-15:34:54
28,-82.96,-45.81,16.74,45.73,37,32,41.260506,126,59,1.202337,2025-10-22-15:34:58
29,-80.17,-41.87,26.39,42.79,37,32,41.137993,126,59,0.429965,2025-10-22-15:35:2
30,-84.58,-51.33,21.83,29.65,37,32,41.199249,126,58,59.812069,2025-10-22-15:35:5
31,-79.84,-42.75,16.75,22.38,37,32,41.444271,126,58,59.116932,2025-10-22-15:35:9
32,-79.95,-38.93,18.96,32.36,37,32,41.566784,126,58,58.499035,2025-10-22-15:35:13
33,-75.50,-42.39,26.02,27.95,37,32,41.199249,126,58,57.881138,2025-10-22-15:35:17
34,-74.39,-38.14,19.09,28.32,37,32,40.709202,126,58,57.263241,2025-10-22-15:35:21
35,-77.66,-46.60,25.35,29.70,37,32,40.219151,126,58,56.645340,2025-10-22-15:35:26
36,-82.76,-46.91,34.76,35.35,37,32,40.219151,126,58,55.950207,2025-10-22-15:35:31
37,-82.69,-47.40,20.66,34.58,37,32,40.464176,126,58,55.255070,2025-10-22-15:35:37
38,-80.46,-41.78,20.91,30.25,37,32,41.015480,126,58,54.868885,2025-10-22-15:35:41
39,-82.54,-46.32,30.24,38.77,37,32,41.566784,126,58,54.791649,2025-10-22-15:35:44
40,-87.55,-43.60,20.00,28.83,37,32,42.056831,126,58,54.714413,2025-10-22-15:35:46
