0,-61.04,-24.79,-43.85,40.54,37,33,8.029380,126,59,14.564376,2025-10-21-15:32:41
1,-54.36,-19.39,-38.45,42.02,37,33,7.539331,126,59,14.332664,2025-10-21-15:33:20
2,-58.17,-24.56,-43.62,35.06,37,33,7.049284,126,59,14.409901,2025-10-21-15:33:47
3,-51.09,-10.98,-30.04,42.57,37,33,7.110539,126,59,15.027799,2025-10-21-15:34:12
4,-63.52,-20.48,-39.54,35.55,37,33,6.620492,126,59,15.568460,2025-10-21-15:34:40
5,-61.53,-21.79,-40.86,33.58,37,33,6.130444,126,59,15.877408,2025-10-21-15:34:58
6,-73.92,-23.28,-42.34,35.20,37,33,6.497980,126,59,16.495306,2025-10-21-15:35:47
7,-68.89,-20.61,-39.67,37.56,37,33,6.007931,126,59,16.495306,2025-10-21-15:36:14
8,-67.23,-22.84,-41.90,35.27,37,33,5.824163,126,59,17.113203,2025-10-21-15:36:42
9,-47.43,-13.63,-32.69,41.60,37,33,6.191700,126,59,17.731102,2025-10-21-15:37:3
10,-65.98,-27.63,-46.69,37.00,37,33,6.069187,126,59,18.348999,2025-10-21-15:37:39
11,-61.23,-27.81,-46.87,33.12,37,33,6.375467,126,59,18.966896,2025-10-21-15:38:1
12,-56.18,-21.85,-40.91,44.74,37,33,6.191700,126,59,19.584795,2025-10-21-15:38:18
13,-55.10,-21.38,-40.44,38.43,37,33,5.946675,126,59,20.202692,2025-10-21-15:38:35
14,-53.01,-20.57,-39.63,41.54,37,33,5.762908,126,59,20.820589,2025-10-21-15:38:55
15,-71.17,-34.65,-53.71,22.67,37,33,5.579139,126,59,21.438488,2025-10-21-15:39:14
16,-59.44,-23.59,-42.65,34.69,37,33,5.456627,126,59,22.056385,2025-10-21-15:39:33
17,-75.72,-31.70,-50.76,22.92,37,33,5.334116,126,59,22.674284,2025-10-21-15:39:54
18,-69.82,-33.89,-52.95,28.75,37,33,5.272859,126,59,23.292181,2025-10-21-15:40:17
19,-64.71,-33.01,-52.07,25.58,37,33,5.211603,126,59,23.910078,2025-10-21-15:40:32
20,-71.51,-34.83,-53.89,29.56,37,33,5.211603,126,59,24.527977,2025-10-21-15:40:48
21,-80.07,-36.05,-55.11,27.62,37,33,5.089091,126,59,25.145874,2025-10-21-15:41:3
