0,-74.33,-32.73,-51.79,16.06,37,32,49.958858,126,58,54.868885,2025-10-14-17:44:38
1,-78.97,-44.75,-63.81,19.53,37,32,49.652576,126,58,55.486782,2025-10-14-17:45:7
2,-74.00,-35.28,-54.34,26.78,37,32,49.407555,126,58,56.104679,2025-10-14-17:45:11
3,-73.65,-40.20,-59.26,20.69,37,32,49.285042,126,58,56.722580,2025-10-14-17:45:19
4,-70.80,-32.01,-51.07,32.57,37,32,49.468811,126,58,57.340477,2025-10-14-17:45:34
5,-83.38,-38.78,-57.84,27.83,37,32,49.591320,126,58,57.958374,2025-10-14-17:45:40
6,-81.10,-40.26,-59.32,14.43,37,32,49.652576,126,58,58.576271,2025-10-14-17:45:44
7,-80.18,-41.34,-60.40,8.89,37,32,49.346298,126,58,59.194168,2025-10-14-17:45:49
8,-92.51,-44.05,-63.11,11.97,37,32,49.040016,126,58,59.812069,2025-10-14-17:45:55
9,-81.08,-42.18,-61.24,16.84,37,32,48.733738,126,59,0.429965,2025-10-14-17:46:2
10,-74.51,-39.29,-58.35,29.17,37,32,48.243690,126,59,1.047863,2025-10-14-17:46:9
11,-79.47,-43.36,-62.42,16.11,37,32,47.753643,126,59,1.434049,2025-10-14-17:46:15
12,-87.33,-49.43,-68.49,19.69,37,32,47.263592,126,59,1.665760,2025-10-14-17:46:22
13,-83.54,-44.35,-63.41,19.38,37,32,46.773544,126,59,2.206421,2025-10-14-17:46:29
14,-87.17,-49.72,-68.78,9.82,37,32,46.222240,126,59,2.901556,2025-10-14-17:46:35
15,-91.45,-52.75,-71.81,-0.26,37,32,45.732193,126,59,3.442216,2025-10-14-17:46:43
16,-80.96,-51.59,-70.65,0.55,37,32,45.242146,126,59,3.982877,2025-10-14-17:46:54
17,-74.88,-39.17,-58.23,14.36,37,32,44.813354,126,59,4.600775,2025-10-14-17:47:1
18,-84.42,-41.75,-60.81,25.10,37,32,44.323303,126,59,5.218672,2025-10-14-17:47:7
19,-77.37,-40.61,-59.67,25.95,37,32,43.833256,126,59,5.759333,2025-10-14-17:47:35
20,-79.07,-37.40,-56.46,19.92,37,32,43.343208,126,59,5.450384,2025-10-14-17:47:44
21,-79.58,-37.34,-56.40,21.89,37,32,42.791904,126,59,5.141435,2025-10-14-17:47:50
22,-80.44,-44.70,-63.76,15.98,37,32,42.240601,126,59,4.986961,2025-10-14-17:48:1
23,-75.51,-38.98,-58.04,19.93,37,32,42.118088,126,59,4.369063,2025-10-14-17:48:10
24,-69.38,-35.09,-54.15,18.60,37,32,41.873066,126,59,3.596691,2025-10-14-17:48:15
25,-71.38,-38.65,-57.71,16.03,37,32,41.750553,126,59,2.824319,2025-10-14-17:48:19
26,-83.03,-42.44,-61.50,22.71,37,32,41.566784,126,59,2.206421,2025-10-14-17:48:22
